Name,Collection,Rarity,Float,PriceCents,StatTrak
MP7 | Just Smile,The Kilowatt Collection,restricted,0.515373376423,,false
MP7 | Just Smile,The Kilowatt Collection,restricted,0.415947921382,,false
M4A4 | Etch Lord,The Kilowatt Collection,restricted,0.126827885153,,false
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.150353566945,,false
Five-SeveN | Hybrid,The Kilowatt Collection,restricted,0.048168699132,,false
MP7 | Just Smile,The Kilowatt Collection,restricted,0.119372496320,,false
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.083735927041,,false
M4A4 | Etch Lord,The Kilowatt Collection,restricted,0.273786213882,,false
M4A4 | Etch Lord,The Kilowatt Collection,restricted,0.473394702313,,false
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.004749044751,,false
