Name,Collection,Rarity,Float,PriceCents,StatTrak
P90 | Vent Rush,The Recoil Collection,restricted,0.479025702231,,false
REVOLVER | Crazy 8,The Recoil Collection,restricted,0.459373842628,,false
REVOLVER | Crazy 8,The Recoil Collection,restricted,0.474202182090,,false
M249 | Downtown,The Recoil Collection,restricted,0.387076227510,,false
M249 | Downtown,The Recoil Collection,restricted,0.360735795394,,false
SG 553 | Dragon Tech,The Recoil Collection,restricted,0.127142285033,,false
Dual Berettas | Flora Carnivora,The Recoil Collection,restricted,0.189531515854,,false
P90 | Vent Rush,The Recoil Collection,restricted,0.239583515215,,false
REVOLVER | Crazy 8,The Recoil Collection,restricted,0.713473504858,,false
Dual Berettas | Flora Carnivora,The Recoil Collection,restricted,0.037835677624,,false
