Name,Collection,Rarity,Float,PriceCents,StatTrak
Five-SeveN | Hybrid,The Kilowatt Collection,restricted,0.750000000000,,false
Five-SeveN | Hybrid,The Kilowatt Collection,restricted,0.900000000000,,false
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.556974000000,,false
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.335937500000,,false
Five-SeveN | Hybrid,The Kilowatt Collection,restricted,1.000000000000,,false
Five-SeveN | Hybrid,The Kilowatt Collection,restricted,0.750000000000,,false
Five-SeveN | Hybrid,The Kilowatt Collection,restricted,0.900000000000,,false
M4A4 | Etch Lord,The Kilowatt Collection,restricted,0.250000000000,,false
MP7 | Just Smile,The Kilowatt Collection,restricted,0.120000000000,,false
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.167968750000,,false
