Name,Collection,Rarity,Float,PriceCents,StatTrak
M4A4 | Evil Daimyo,The Falchion Collection,restricted,0.041491277659,,false
M4A4 | Evil Daimyo,The Falchion Collection,restricted,0.039397341706,,false
P2000 | Handgun,The Falchion Collection,restricted,0.110120662187,,false
Negev | Loudmouth,The Falchion Collection,restricted,0.245380759293,,false
MP9 | Ruby Poison Dart,The Falchion Collection,restricted,0.105220605756,,false
P2000 | Handgun,The Falchion Collection,restricted,0.200025975154,,false
M4A4 | Evil Daimyo,The Falchion Collection,restricted,0.294928521815,,false
P2000 | Handgun,The Falchion Collection,restricted,0.192938051832,,false
MP9 | Ruby Poison Dart,The Falchion Collection,restricted,0.003235050478,,false
FAMAS | Neural Net,The Falchion Collection,restricted,0.187492132534,,false
