Name,Collection,Rarity,Float,PriceCents,StatTrak
MAC-10 | Last Dive,The Spectrum Collection,restricted,0.520000000000,,false
M249 | Emerald Poison Dart,The Spectrum Collection,restricted,0.337500000000,,false
XM1014 | Seasons,The Spectrum Collection,restricted,0.125000000000,,false
MAC-10 | Last Dive,The Spectrum Collection,restricted,0.062400000000,,false
Galil AR | Crimson Tsunami,The Spectrum Collection,restricted,0.066000000000,,false
XM1014 | Seasons,The Spectrum Collection,restricted,0.125000000000,,false
UMP-45 | Scaffold,The Spectrum Collection,restricted,0.900000000000,,false
M249 | Emerald Poison Dart,The Spectrum Collection,restricted,0.000000000000,,false
UMP-45 | Scaffold,The Spectrum Collection,restricted,0.120000000000,,false
Galil AR | Crimson Tsunami,The Spectrum Collection,restricted,0.412500000000,,false
