Name,Collection,Rarity,Float,PriceCents,StatTrak
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.729069407045,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.594315599223,,false
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.794602134404,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.469847772467,,false
SSG 08 | Parallax,The Operation Broken Fang Collection,restricted,0.890600363654,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.832153844718,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.539483117030,,false
Nova | Clear Polymer,The Operation Broken Fang Collection,restricted,0.201438505286,,false
UMP-45 | Gold Bismuth,The Operation Broken Fang Collection,restricted,0.424714172619,,false
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.377498055482,,false
