Name,Collection,Rarity,Float,PriceCents,StatTrak
REVOLVER | Banana Cannon,The Revolution Collection,restricted,0.686836447136,,false
Glock-18 | Umbral Rabbit,The Revolution Collection,restricted,0.102567895795,,false
Glock-18 | Umbral Rabbit,The Revolution Collection,restricted,0.056822605030,,false
P90 | Neoqueen,The Revolution Collection,restricted,0.266655617939,,false
MAC-10 | Sakkaku,The Revolution Collection,restricted,0.396078872987,,false
M4A1-S | Emphorosaur-S,The Revolution Collection,restricted,0.182906239985,,false
P90 | Neoqueen,The Revolution Collection,restricted,0.055542355671,,false
MAC-10 | Sakkaku,The Revolution Collection,restricted,0.229082236267,,false
REVOLVER | Banana Cannon,The Revolution Collection,restricted,0.093712880220,,false
Glock-18 | Umbral Rabbit,The Revolution Collection,restricted,0.194112031991,,false
