Name,Collection,Rarity,Float,PriceCents,StatTrak
UMP-45 | Moonrise,The Prisma Collection,restricted,0.300000000000,,false
AWP | Atheris,The Prisma Collection,restricted,0.000000000000,,false
MP5SD | Gauss,The Prisma Collection,restricted,0.250000000000,,false
UMP-45 | Moonrise,The Prisma Collection,restricted,0.300000000000,,false
MP5SD | Gauss,The Prisma Collection,restricted,0.120000000000,,false
UMP-45 | Moonrise,The Prisma Collection,restricted,0.300000000000,,false
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.400000000000,,false
Desert Eagle | Light Rail,The Prisma Collection,restricted,0.225000000000,,false
MP5SD | Gauss,The Prisma Collection,restricted,0.120000000000,,false
UMP-45 | Moonrise,The Prisma Collection,restricted,0.000000000000,,false
