Name,Collection,Rarity,Float,PriceCents,StatTrak
CZ75-Auto | Eco,The Horizon Collection,restricted,0.351547030607,,false
CZ75-Auto | Eco,The Horizon Collection,restricted,0.428652738031,,false
Nova | Toy Soldier,The Horizon Collection,restricted,0.442143607022,,false
MP7 | Powercore,The Horizon Collection,restricted,0.170298496567,,false
CZ75-Auto | Eco,The Horizon Collection,restricted,0.765454751009,,false
G3SG1 | High Seas,The Horizon Collection,restricted,0.561979937581,,false
MP7 | Powercore,The Horizon Collection,restricted,0.552188984829,,false
AWP | PAW,The Horizon Collection,restricted,0.250285898113,,false
Nova | Toy Soldier,The Horizon Collection,restricted,0.560809778523,,false
Nova | Toy Soldier,The Horizon Collection,restricted,0.572369821160,,false
