Name,Collection,Rarity,Float,PriceCents,StatTrak
USP-S | Flashback,The Danger Zone Collection,restricted,0.018925780496,,false
MAC-10 | Pipe Down,The Danger Zone Collection,restricted,0.208329845149,,false
P250 | Nevermore,The Danger Zone Collection,restricted,0.101376721250,,false
MAC-10 | Pipe Down,The Danger Zone Collection,restricted,0.159425696507,,false
G3SG1 | Scavenger,The Danger Zone Collection,restricted,0.572692919784,,false
MAC-10 | Pipe Down,The Danger Zone Collection,restricted,0.000913808846,,false
Galil AR | Signal,The Danger Zone Collection,restricted,0.010904154554,,false
USP-S | Flashback,The Danger Zone Collection,restricted,0.053781528507,,false
G3SG1 | Scavenger,The Danger Zone Collection,restricted,0.346421264866,,false
G3SG1 | Scavenger,The Danger Zone Collection,restricted,0.145331115752,,false
