Name,Collection,Rarity,Float,PriceCents,StatTrak
SG 553 | Darkwing,The Prisma 2 Collection,restricted,0.738196800706,,false
Sawed-Off | Apocalypto,The Prisma 2 Collection,restricted,0.474870803485,,false
SCAR-20 | Enforcer,The Prisma 2 Collection,restricted,0.306224180424,,false
SG 553 | Darkwing,The Prisma 2 Collection,restricted,0.728458093972,,false
SG 553 | Darkwing,The Prisma 2 Collection,restricted,0.450443190720,,false
P2000 | Acid Etched,The Prisma 2 Collection,restricted,0.697618407082,,false
SCAR-20 | Enforcer,The Prisma 2 Collection,restricted,0.391762762979,,false
SCAR-20 | Enforcer,The Prisma 2 Collection,restricted,0.677887622358,,false
SSG 08 | Fever Dream,The Prisma 2 Collection,restricted,0.529291790715,,false
Sawed-Off | Apocalypto,The Prisma 2 Collection,restricted,0.116526476766,,false
