Name,Collection,Rarity,Float,PriceCents,StatTrak
FAMAS | ZX Spectron,The Operation Riptide Collection,restricted,0.250000000000,,false
MP9 | Mount Fuji,The Operation Riptide Collection,restricted,0.550000000000,,false
FAMAS | ZX Spectron,The Operation Riptide Collection,restricted,0.120000000000,,false
FAMAS | ZX Spectron,The Operation Riptide Collection,restricted,0.500000000000,,false
M4A4 | Spider Lily,The Operation Riptide Collection,restricted,0.120000000000,,false
MAG-7 | BI83 Spectrum,The Operation Riptide Collection,restricted,0.072000000000,,false
MAG-7 | BI83 Spectrum,The Operation Riptide Collection,restricted,0.600000000000,,false
Five-SeveN | Boost Protocol,The Operation Riptide Collection,restricted,0.000000000000,,false
FAMAS | ZX Spectron,The Operation Riptide Collection,restricted,0.250000000000,,false
FAMAS | ZX Spectron,The Operation Riptide Collection,restricted,0.250000000000,,false
