Name,Collection,Rarity,Float,PriceCents,StatTrak
Five-SeveN | Triumvirate,The Wildfire Collection,restricted,0.290419928596,,false
MAG-7 | Praetorian,The Wildfire Collection,restricted,0.089264865202,,false
MP7 | Impire,The Wildfire Collection,restricted,0.031082722324,,false
Glock-18 | Royal Legion,The Wildfire Collection,restricted,0.301136575574,,false
Glock-18 | Royal Legion,The Wildfire Collection,restricted,0.059325533510,,false
FAMAS | Valence,The Wildfire Collection,restricted,0.284814751613,,false
Glock-18 | Royal Legion,The Wildfire Collection,restricted,0.149062683754,,false
Five-SeveN | Triumvirate,The Wildfire Collection,restricted,0.101607333767,,false
FAMAS | Valence,The Wildfire Collection,restricted,0.064617965992,,false
FAMAS | Valence,The Wildfire Collection,restricted,0.136856851249,,false
