Name,Collection,Rarity,Float,PriceCents,StatTrak
UMP-45 | Gold Bismuth,The Operation Broken Fang Collection,restricted,0.281827023722,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.031598048726,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.209961429033,,false
UMP-45 | Gold Bismuth,The Operation Broken Fang Collection,restricted,0.035168998149,,false
Nova | Clear Polymer,The Operation Broken Fang Collection,restricted,0.243602375025,,false
SSG 08 | Parallax,The Operation Broken Fang Collection,restricted,0.027801861704,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.090648190489,,false
SSG 08 | Parallax,The Operation Broken Fang Collection,restricted,0.208388014226,,false
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.373746845173,,false
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.025034479664,,false
