Name,Collection,Rarity,Float,PriceCents,StatTrak
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.337573093114,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.533902346061,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.888964918044,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.499936656645,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.558733333911,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.152787288937,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.175542499644,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.562541961470,,false
AWP | Pit Viper,The Italy Collection,restricted,0.447526309875,,false
AWP | Pit Viper,The Italy Collection,restricted,0.308201870423,,false
