Name,Collection,Rarity,Float,PriceCents,StatTrak
P90 | ScaraB Rush,The Anubis Collection,restricted,0.502203090552,,false
P90 | ScaraB Rush,The Anubis Collection,restricted,0.498411138989,,false
Nova | Sobek's Bite,The Anubis Collection,restricted,0.755478405508,,false
P90 | ScaraB Rush,The Anubis Collection,restricted,0.517480233917,,false
UMP-45 | Crimson Foil,The Sport & Field Collection,restricted,0.260969571353,,false
Five-SeveN | Heat Treated,The Sport & Field Collection,restricted,0.201263664678,,false
MP9 | Arctic Tri-Tone,The Sport & Field Collection,restricted,0.515042712193,,false
UMP-45 | Crimson Foil,The Sport & Field Collection,restricted,0.272738055766,,false
MP9 | Arctic Tri-Tone,The Sport & Field Collection,restricted,0.324613455245,,false
MP9 | Arctic Tri-Tone,The Sport & Field Collection,restricted,0.247064101479,,false
