Name,Collection,Rarity,Float,PriceCents,StatTrak
Glock-18 | Royal Legion,The Wildfire Collection,restricted,0.419298340659,,false
MAG-7 | Praetorian,The Wildfire Collection,restricted,0.242219040180,,false
Glock-18 | Royal Legion,The Wildfire Collection,restricted,0.518878354759,,false
PP-Bizon | Fuel Rod,The Revolver Case Collection,restricted,0.627699462763,,false
PP-Bizon | Fuel Rod,The Revolver Case Collection,restricted,0.499528878395,,false
Negev | Power Loader,The Revolver Case Collection,restricted,0.890517079387,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.539896292842,,false
XM1014 | Teclu Burner,The Revolver Case Collection,restricted,0.530586073743,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.483824727481,,false
Negev | Power Loader,The Revolver Case Collection,restricted,0.641505590325,,false
