Name,Collection,Rarity,Float,PriceCents,StatTrak
P250 | X-Ray,The X-Ray Collection,restricted,0.243688705478,,false
P250 | X-Ray,The X-Ray Collection,restricted,0.207793599124,,false
P250 | X-Ray,The X-Ray Collection,restricted,0.025528680232,,false
P250 | X-Ray,The X-Ray Collection,restricted,0.146349550994,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.362707292084,,false
Nova | Clear Polymer,The Operation Broken Fang Collection,restricted,0.286891772615,,false
SSG 08 | Parallax,The Operation Broken Fang Collection,restricted,0.897479872897,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.431895255929,,false
SSG 08 | Parallax,The Operation Broken Fang Collection,restricted,0.772136783519,,false
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.634072249547,,false
