Name,Collection,Rarity,Float,PriceCents,StatTrak
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.568316110980,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.363691723314,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.384247754915,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.529504361489,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.519944423508,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.439741547312,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.110111534657,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.810386385353,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.647988786549,,false
AK-47 | Emerald Pinstripe,The Bank Collection,restricted,0.413330545876,,false
