Name,Collection,Rarity,Float,PriceCents,StatTrak
M4A1-S | Nitro,The Safehouse Collection,restricted,0.632090402041,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.091697297656,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.556117946996,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.431551703810,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.353188562543,,false
Five-SeveN | Triumvirate,The Wildfire Collection,restricted,0.369456849967,,false
Glock-18 | Royal Legion,The Wildfire Collection,restricted,0.314973524268,,false
FAMAS | Valence,The Wildfire Collection,restricted,0.430764371665,,false
MP7 | Impire,The Wildfire Collection,restricted,0.206033339257,,false
Glock-18 | Royal Legion,The Wildfire Collection,restricted,0.612873082781,,false
