Name,Collection,Rarity,Float,PriceCents,StatTrak
Dual Berettas | Urban Shock,The Chroma Collection,restricted,0.164916551791,,false
MAC-10 | Malachite,The Chroma Collection,restricted,0.363648004844,,false
Dual Berettas | Urban Shock,The Chroma Collection,restricted,0.148389261085,,false
Desert Eagle | Naga,The Chroma Collection,restricted,0.970337339957,,false
Sawed-Off | Serenity,The Chroma Collection,restricted,0.357894230406,,false
AWP | Pit Viper,The Italy Collection,restricted,0.355744606785,,false
AWP | Pit Viper,The Italy Collection,restricted,0.311692046400,,false
AWP | Pit Viper,The Italy Collection,restricted,0.282879309019,,false
AWP | Pit Viper,The Italy Collection,restricted,0.348510800480,,false
AWP | Pit Viper,The Italy Collection,restricted,0.297157414515,,false
