Name,Collection,Rarity,Float,PriceCents,StatTrak
M249 | Aztec,The CS20 Collection,restricted,0.565437203181,,false
UMP-45 | Plastique,The CS20 Collection,restricted,0.637788015751,,false
P250 | Inferno,The CS20 Collection,restricted,0.473225603689,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.397891911052,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.266627740804,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.599180737469,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.195273018393,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.128481274361,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.795946781987,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.625219012267,,false
